CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2 DB00334	Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1	16425928;7288913;21306792;12551598;13061877;11621654;19577836;15853812;22229779;6871586;14560806;7558367;14788277;18890069;31505083;13645895;11343317;351404;22847628;4479742;23047787;6592097;41850199;22584270;6087937;5898306;10479027;13298596;5588344;420397;69232;2755628;19280501;19683032;2840517;29095479;21176762;9559631;3084751;5293664;231358;18964424;408350;5972526;12793797;23338171;13361367;9409867;34368613;7536048;38370861;7061513;31207947;2497643;713268;12471134;7534621;1350239;9699379;14485252;1841228;13900594;3640451;13226736;5381063;3971036;38125371;13637767;30944765;3492562;3039304;19100991;6968686;5850479;7145501;6240066;7622113;1429696;32918283;27043784;12156998;10089003;232554;41839558;4384600;3829516;309354;3395997;40574884;4534193;23918751;38380470;10729288;3005324;2220408;3129656;3607587;15605619;10715185;5882844;31536681;14309122;30932512;2066659;2248988;1337023;16853867;11772687;34649496;7533926;4796644;28355719;14343893;46047148;423201;74109777;4161035;10514079;9884451;29041016;506092;12248016;304488;22820791;9075685;6077216;21879184;39182959
[H][C@@]12C=C(C)CC[C@@]1([H])C(C)(C)OC1=C2C(O)=CC(CCCCC)=C1 DB00470	CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21	13007771;620984;16501818;51491694;12521399;20476936;10290209;17531596;6445923;1536786;14670076;12335211;29639217;150363;2420667;8480040;21688869;2803162;1184636;10377306;7026936;5703593;427067;7373262;39900319;53503712;24851452;30488217;11469560;11544307;388403;27534254;15163842;633356;501173;13554393;23852257;109307;56125271;163049;4493338;11064229;10131713;823256;5397041;1536739;3210843;3060875;12732213;10901984;33609694;4474591;6209283;12070001;4218020;6056670;5189901;16666497;9272206;6059356;1479196;4803732;23498698;12599056;5138855;1236368;6290425;17408739;6238277;11017963;21587920;9157667;1366342;1022651;2450770;3634206;10078368;48765062;14693245;24225897;5029351;4688163;6278580;9762502;23896941;3105004;4199194;1512909;3574786;2763961;3869858;7252082;37867722;25184608;3279935;4874465;3740761;12265117;5230199;24188682;2488093;21649102;2904992;1788323;10868942;10766530;13832078;16739236;2386484;7447046;8823217;2969979;55382489;9209692;3068561;1455367;160295;10996499;11162477;7544395;10130104;4109804;4896715;10490626;64222;3056404;16024352;6943752
[H]\C(CN1CCCC1)=C(\C1=CC=C(C)C=C1)C1=CC=CC(=N1)C(\[H])=C(/[H])C(O)=O DB09488	Cc1ccc(C(=CCN2CCCC2)c2cccc(C=CC(=O)O)n2)cc1	1266812;30188842;5230804;3911653;14550078;12555102;13749228;15230836;6132587;8680034;19389272;2252229;5330853;2041959;8131835;2823899;2948925;2277044;751456;2050462;2635752;5703593;85439;3163118;29957929;2149861;9054458;1703734;11312952;29649531;5771716;7193452;11322111;6576788;93909;4059893;785380;2270002;4358243;592094;899284;10103503;8466208;83286230;316845;24871491;10791047;9409867;657381;2455962;867284;6073517;2074399;63833;23911290;19704942;9143709;2162585;643443;14742212;15602588;11654044;11789179;1147826;8761103;44842536;6596148;4193769;30944765;3492562;1706352;5890495;1521326;12441259;20311160;6240066;763134;9234409;1020786;18554785;13101280;3185035;882766;2064758;1101136;2061940;4199194;1375525;6165641;6981294;344029;2122022;7168786;13860402;9222317;11259721;2689733;15605619;1961869;1417908;5285586;2823791;8455556;7165699;11219614;6598062;8969757;5524840;2386484;4520358;4647763;620821;2013819;13363707;3387493;2418273;4161035;9325951;3518735;16650656;212836;2083104;8965802;4562332;38408487;2379294;23389872;8045206
CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1 DB00283	CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1	6670835;37357722;28727600;49353202;2707269;7063400;9546323;31364292;2819079;22981906;20790468;10402873;3120357;12454283;15333563;4473726;11404201;2652706;3081400;4089289;8988782;5703593;20518923;1937982;29957929;51505954;1493274;10006540;1794360;7477602;1353599;2271799;2525514;10554856;13886053;7109529;54593080;1659618;501515;8216860;13145457;2481699;1108997;9020470;961669;6616507;1848973;230049;2619671;47234110;101219798;14960965;32931975;2497643;134332;9904910;5189901;11125961;20708516;5844340;4531356;1242836;18272576;23673928;2937719;13965928;31877985;8469755;4611060;10246666;4112464;829771;5691814;2627128;28537438;6240066;20530297;1590051;8800964;8832752;7137632;3185035;5164860;35117670;4384600;34061892;4199194;320357;1960410;15868527;3869858;49625528;2456382;9233860;4686233;6841787;35082212;20060685;117727;1417908;33434541;12670443;18372124;5748867;3860824;12105583;6478021;32127;55707632;8872806;1169703;23803621;2523335;931050;29305903;44996105;5128815;25417375;3976255;23876733;25015592;8327404;811677;10694685;895234;2639176;13946584;895327
[H][C@@]12CC[C@H](OC(=O)CCC3=CC=CC=C3)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H] DB00984	CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2OC(=O)CCc1ccccc1	12507808;7277271;5230804;4807234;4190449;800870;18347214;6928876;4518415;6674530;4052092;9316841;2111737;1321297;2780795;8480040;3164617;6719024;4042232;3508903;6120295;5703593;13485071;7510910;2761499;4354437;24851452;1117014;3167352;5828939;2058077;27366114;4327468;1377368;3732321;2741635;18991306;5886621;7651347;551848;10173501;3433150;1702715;608218;961669;1914635;2535161;9409867;4784033;39896238;5719506;2946935;5591429;2497643;481674;6750366;5189901;5621723;5887764;3561172;8255500;15563980;5479149;5489754;2939227;1236368;6687732;2773541;14289859;13074803;6108576;6793815;9525558;6055900;1145023;6240066;1362922;1590051;497656;3661497;2634439;10387403;826698;2347078;12194693;921220;2621319;26459613;7551337;2425375;3869858;31603368;4839424;1485514;3665647;11373442;13450415;3070866;1278603;1417908;1156778;7343150;2339884;2565091;13339532;10260989;13832078;10412499;8663608;1416902;8823217;11734837;712261;2316141;3068561;7982333;8977939;1200983;4704075;5632701;9013842;1302304;7416902;2790718;1974700;1932422;3382740;8045206
[H][C@@]12CCCC[C@@]11CCN(CC=C)[C@@H]2CC2=C1C=C(O)C=C2 DB00504	C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13	38315287;3827191;1446890;4825118;4537066;7230841;28576041;49905380;7675475;12773850;27603456;32341233;33302177;5571481;10326331;3518624;19801749;472206;10815604;12616928;19114702;724231;28460399;9279806;15586911;8843608;11886126;3384769;3664376;682691;2765752;11208920;37912416;5453484;4132953;7694113;2109724;30662200;1081019;1007342;4493338;24453558;6961857;8877782;6905357;6348451;9145495;4361721;6233001;1198158;38135410;4474591;21358803;15065845;10822266;14155278;20864701;5258249;1046225;7552412;1479196;5762288;7499044;1811700;2920747;2958040;4700920;9489223;6209861;24907958;13802512;6275371;7200294;68899;6869126;6240066;763134;27009465;5748606;3279727;13685888;4772779;31115724;2352662;10343177;4599556;1652056;17012109;3574786;15868527;3869858;2116110;2924089;37967808;4420605;56409513;32257991;12688333;1419475;1417908;13747544;6311622;931132;4563171;29712598;19004621;6422732;1836293;54631680;3423046;944296;1381349;18137561;9209692;8732373;11459891;3041787;25417375;10956089;9617278;2391290;13442960;22572208;3844580;10544492;11526754;2648256;9454159
[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C DB00253	CC(=O)C1CCC2C3CC(C)C4=CC(=O)CCC4(C)C3C(O)CC12C	6572000;7277271;1207484;2099144;11212495;2192900;4043587;7741388;7675475;4405010;8062964;981145;182545;150363;9992827;8480040;3164617;9244820;3328044;3508903;6018789;7549571;6011283;9426126;2289947;2104646;2522981;31410663;3167352;5828939;2058077;15068919;1753607;20530692;3732321;3468715;16380446;2527533;8544243;5296745;574201;23169053;9124351;608218;278561;1353835;1921519;17136481;2750203;5789342;16743881;1708005;13083121;1136781;19256444;2981726;23306365;2633330;32620428;3561172;10499212;14679460;2952470;8263038;3882867;5372628;10865671;2773541;17822447;3723258;32651848;5731879;4375806;1571952;1145023;7317097;1362922;4059218;497656;26369208;9246191;17986843;15559818;6418822;32346513;921220;14957546;11635045;9208984;1743228;536394;4087656;599985;1485514;4883693;11599484;6009336;21566536;7985481;11451106;8360357;9239419;2904992;2565091;6107974;967803;19600612;10412499;9863620;8891846;1194535;3058125;1438787;4190033;24778968;2926395;18569115;29882647;4698815;1652302;9013842;15063112;22809928;1920593;7340867;380210;10586292;5914648
CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1 DB00235	Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1	19564967;29120037;22861742;22078675;1420978;11878800;20003491;9341532;46285871;51227658;114743302;63138077;18309849;585505;41109435;9123759;2590409;7414950;3680848;24972432;33088428;7553051;160650807;1217038;246499;3633679;7620348;4533211;39564024;1560146;2787818;50357939;13411424;18028584;15853393;22047845;5774417;56978386;22713011;28758729;13404893;72701307;7424158;534072;4389589;70912099;19046081;9409867;18833797;13453682;6989742;4236969;24916799;1102757;2237202;42143134;6435237;11125961;56343304;28383052;18986348;2700780;30849100;8604064;65841459;19192568;40782102;23461365;6595305;51864636;8291112;20955827;8458678;31254728;12934135;6240066;22535390;48333450;12625120;4767924;26373336;90883155;4745288;10235590;29413529;1709628;34672470;14849685;23126817;68279763;15165126;74945708;27842501;3798344;1903756;1934216;7643427;6063835;7743889;4074309;38157;7137239;27917268;8548035;13650032;18721746;67451487;4710498;40263920;62713382;17145736;57771959;2543295;42048042;31807793;21607451;12747515;2121639;8007159;1446229;79557214;8945016;1868276;8343367;28668582;5841876;14799056;18063763
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H] DB00294	C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3C(=C)CC21CC	7317044;7277271;7998790;10674261;6049087;2105975;8029372;3295452;7675475;35858946;13586068;12335211;15074429;150363;6537979;8480040;312173;11242292;3491244;3508903;6522266;1273763;13485071;4092974;9363405;2104646;24851452;10646068;3167352;1466290;2058077;1767576;6477374;8254904;2055253;2389825;7758151;5886621;7209187;551848;6535205;3433150;13833022;608218;417177;1914635;18548017;23153541;4784033;387448;14052851;1698927;69675;9271465;7057452;12103230;35475501;1389492;4766338;211148;7969052;15563980;14445441;13897846;3882867;5173712;4743348;1855566;19374987;14262298;6305768;6793815;16268142;6196542;1145023;7103579;1362922;7832355;497656;24548518;10813788;17986843;3022742;3180550;19579866;17717324;33735275;4015453;7551337;12921439;15099080;693046;10936302;1485514;29976219;2635133;1292315;1420847;1278603;11451106;1929583;2756825;2904992;2565091;1395364;8566764;22856325;10412499;1322452;7900070;1273477;4097481;32574919;3870630;9428281;10613107;27321023;9352343;8188529;1468257;527780;17891572;22809928;2790718;10323932;8912474;1514912;26986933
CC1=C(C)C(=O)C(C(CCCCCC(O)=O)C2=CC=CC=C2)=C(C)C1=O DB06739	CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O	35798896;17234872;32152891;18248611;19869343;11132591;6620523;51762076;7675475;677106;7461118;96505;8962261;150363;8151995;11718617;7922937;6712600;1134260;15928068;21811171;663285;12494295;15401534;14897947;13699107;9449352;14890793;19985784;3790842;9460130;16712642;7332599;6766908;2021237;5207053;8956378;4251060;7964499;9438924;10011802;7136234;6961857;9499430;32283353;30537355;1677711;8208973;2147527;10893902;12743744;4474591;1187851;2497643;6051986;418846;23117861;8299347;859149;17712252;115452;26151966;2753027;14060722;11119087;4771532;5707609;11562374;13158794;8925476;7086480;6703015;4603654;3681782;3018924;997022;4886541;1590051;20418332;16683411;3726622;1346507;3945362;17437878;1318995;1678308;4199194;646389;9266455;6857270;3869858;4087656;34807710;30392906;5921873;553040;2864863;23408964;1419475;1417908;9722768;7920538;1879020;2565091;19089840;14561354;3454718;2822611;3653288;9325958;3245577;2969979;18137561;23903966;22909302;6300139;3041787;23352339;4698815;15822642;5697620;18172284;8965782;14222687;2719228;5525148;1514912;6943752
CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1 DB00467	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21	6207825;4336315;2013766;11320057;3027463;40151017;28993754;9966516;1072107;3291074;18635244;12949089;712949;42223391;17295099;3025314;3913217;660438;1761076;1681310;2635752;3345619;85439;7592046;13836783;6819587;16606064;3964922;20274936;40859120;9230844;20400209;15139785;419120;5069977;4976997;2163708;1723033;1780659;644288;13145457;21315014;11155785;1794192;6020461;12938955;1883411;12297485;4953635;1285484;6730090;4743141;3256403;6582595;13160230;20622734;27374477;23806973;5559157;820892;575532;7954408;4154058;9516060;2685715;14171180;8403077;474186;2454452;6714497;4535184;3447815;7582142;2943640;15126773;58163983;2858089;657818;4105553;3272946;1487362;30833011;330876;11855686;1759644;12017156;3037134;7706693;14834698;7491351;5282756;1932240;28437314;8767968;20020381;24502799;7565512;16605566;9189555;1417908;12835543;9458573;1007304;4085699;7213122;12626780;7268324;232510;21561596;9325958;16157919;6412605;1409511;27967267;24234828;25534893;91439;36089943;15193161;7892961;10637178;7441880;1397393;2455783;7959144;6039716;18591500;10953988
OC1(CN(C1)C(=O)C1=C(NC2=C(F)C=C(I)C=C2)C(F)=C(F)C=C1)[C@@H]1CCCCN1 DB05239	O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)(C2CCCCN2)C1	16425928;583763;7995636;1288122;2666312;264241;307167;4817956;139235;1536786;7096284;1093429;12028941;2323449;14957435;2012897;6899441;7836326;817684;80484;4638610;4034269;1626655;7194254;14140233;619387;4042918;8294462;3569656;3422755;4147285;422720;2610090;419120;4132953;1720697;10214537;2960627;10555519;1674027;19608148;1091061;1108997;1178828;5436105;5627;2349403;2085497;122375;10901984;5216269;7061513;3716685;3507299;713268;6688606;2585053;1339144;8796881;2617636;7122076;1691562;4240527;10546826;5381063;3066260;2315882;1855566;2454452;1195147;1469032;3284951;8931990;1062918;5348376;3643378;4956465;4153226;7837917;1157240;3401338;7995771;6984714;1833110;4900776;670972;4199194;3453293;1476538;2269911;6243991;850046;10729288;8114250;14630058;113617;7278771;1830253;13352311;4718269;193220;86472;1703876;1770243;2248988;814473;7930858;10603336;3172280;9032102;58681;4262703;4413691;2127308;15471680;8726461;4161035;262223;791079;4677162;1954204;333068;4722000;6350882;3127846;4067228;256172;23368316
CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O DB00188	CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O	890667;8511241;2078754;5213074;7629392;13161846;18165112;3786628;11960563;4405010;14793490;11826529;21628209;2323449;9420155;6273269;34836069;20376322;4042232;1823682;4232360;2713445;6400903;6951966;29957929;8285788;638129;22999243;3455736;4568934;6690302;779819;894818;12979796;1515513;9331331;6859264;2073997;2754603;3116570;13145457;3462471;4653336;4668206;357273;5645715;12472643;9409867;6335281;8053506;11214023;5158587;17531259;2497643;11625230;1463310;10669;7141064;4745780;1574652;1641548;10348832;2949;10104666;17555735;15117164;9929446;11176520;13750819;8943800;12661160;9157667;8338654;1068573;6161290;6240066;3507657;1590051;990104;5552810;6227196;10878963;6852836;4250022;25440944;1538204;4199194;13607101;10548105;39101100;29558391;11104812;24723703;7535934;3012573;2143992;12215184;31411461;2331243;1417908;22023025;21293984;916904;2500035;23184380;3393562;7300489;317497;3036272;4905254;2676002;4625189;13398241;2581201;6149266;895989;6391059;3531283;11520751;9617278;580916;17032232;115996;1786370;253721;12014582;15246368;4290125
[H]\C(C)=C(/C(=C(\[H])C)/C1=CC=C(O)C=C1)\C1=CC=C(O)C=C1 DB00890	CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1	371106;51821734;26287099;46942693;19869343;133716286;66646585;69834172;36170155;52412818;57944964;24602131;13436133;1705743;27296187;25087238;91122749;22373962;30588580;18267942;18680588;5703593;26205075;52247582;86460979;22870661;37494625;80541603;47171960;43122973;48238873;5439621;17807535;23440244;13148253;39128559;20993939;19019083;175886159;1674081;5646239;5801654;74241926;136165696;30104309;41972619;46323741;9409867;34932467;1788330;26125252;1701567;3894965;18765129;5187866;24826142;10605333;11125961;45695621;7552412;28854860;9260112;18272576;9443920;47788027;126797472;41407768;51593057;41192657;21213408;43953912;17347143;16017102;8459132;16768551;1482376;7967489;45643455;14476619;117256718;5243550;35148963;22904556;11264854;127437426;10647708;57308403;1512909;42383068;3875202;33112248;2272012;10729288;58282446;31835865;33830988;13912735;20025597;41655151;17008027;1335487;2995616;3940772;27293379;16371284;98515036;66922063;14162790;2386484;16343110;944296;14214767;18137561;69663713;12151876;25534893;18241915;10473267;84653667;7544395;15863194;21673152;19435483;40930779;51147484;16003750;27114196;7661919
NC(=O)N1C2=CC=CC=C2CC(=O)C2=C1C=CC=C2 DB00776	NC(=O)N1c2ccccc2CC(=O)c2ccccc21	13088812;2349897;15089757;37681057;8020734;16322911;1913908;13023948;47425627;7193354;24675808;24602131;62817581;2323449;27656571;13645895;10510381;3792926;4042232;20260853;56121390;5703593;36391827;28863790;4548469;21177515;42144210;14594515;40631352;4753889;1582057;3389441;19417959;12311136;18883861;617673;7281982;51685525;22257471;5052411;5646239;56461426;10158187;17900258;42289197;25896011;22916183;9409867;7312131;21342088;21956673;2792147;79545719;2497643;713268;2326686;32484821;2103820;28862530;17112404;378300;6550788;18272576;15669832;5381063;118249092;15293943;18632719;18200171;1525588;37152688;11399391;55749694;39029280;21266635;6240066;7541746;3617686;25444302;18964128;1012205;16856899;31135248;43386918;2202103;15455012;22938534;36302149;9837304;48694637;32827801;7824726;10729288;15482376;9216666;2093490;1837790;20060685;20933449;1417908;6028799;11323786;43340;7165699;1941730;11865222;3417027;28500877;5881340;9240486;4862899;5879493;18137561;3287285;27659506;15409571;34725651;11250783;86656621;23292867;1954204;16539312;512259;12329482;1357214;16610386;40761404;57005142
COC1=C(C\C=C(/C)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C DB00688	COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2	683258;2349897;5836332;11772355;459098;1745672;5594821;5853244;5710787;8206674;8999048;537581;12068469;1384063;1461243;8480040;886797;2850934;3227452;12599391;3792819;4034269;1220407;4797422;2922381;14478786;4020292;8431421;913272;2977848;8530112;5904166;10791150;7256684;4944433;3592237;4328785;3447556;1399811;3204800;4493338;12217931;10131713;823256;961669;11440275;4503891;6111047;6649529;3232218;652971;9385269;4690397;5025789;7689048;5229646;5189901;805825;8445497;1558276;517900;5289960;995206;3369422;1893935;999332;4766226;5536153;2467555;6081537;21899032;2578263;887134;1022651;971874;3074492;21838701;7206865;508756;2148501;415169;12305603;2879808;1271078;2894108;858420;1137206;11503429;328757;12175377;10538669;5670308;641304;4320956;6030006;13626471;3740761;18460431;5230199;6747796;25372214;19346877;1879020;2565091;1091104;6468302;1418897;6271322;3908492;2509158;3609723;8525367;15513019;5092246;39046334;1805731;3332343;7321979;6592201;11022941;9901718;12084508;3794534;2553680;5985966;2079198;4197504;2436937
NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O DB00811	NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1	10084785;14765608;569505;17582513;28824125;20845561;5280654;5520132;20220595;145986;692036;3680251;40158253;10009655;7719547;98698152;92298301;16368760;32470768;548943;15997825;9587279;7039207;2768638;10727627;20684115;37347731;201081;62095480;34535845;2542703;5759198;17024503;28060348;82021829;11649379;785380;37822080;2314823;23048450;8860280;27956444;3688873;20720506;25728249;2424235;1995959;70913175;4488343;26007928;2081718;5918473;14928347;15265003;15313382;534958;7717749;36088893;23751165;35850452;39128684;9931482;18322669;28556280;366071;12435192;1949121;23482329;18112602;17907094;3662128;4061327;3275118;12945572;14686202;8272554;24790804;17495505;42937508;20776950;10224630;2718243;12368972;32663222;71320953;10986868;13418636;7765989;22556184;3947650;10981877;8640140;13057163;6978278;7888426;22127550;9316179;10102029;44359431;10145147;39013446;23531497;24107588;4085699;10260450;3326980;9236378;1793461;9060904;12232390;11527316;33155729;11470753;8848154;2502982;25571255;33256099;27185743;13737065;6521095;16383440;10293984;15196695;222497;12345126;1179654;21022380;19624899
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3 DB00977	C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C	9894994;34563043;24431788;10366578;20777845;20789571;8029372;15484644;7675475;1536786;2233568;554675;29639217;2274739;10326331;8480040;21688869;2770192;5738652;29281096;20627521;1273763;10261551;18962302;1665739;2104646;5070187;7067644;3167352;6443805;16365645;621311;4942003;8254904;2406797;3468715;40452060;6842837;16722427;10939056;4493338;11792496;763994;28903914;417177;12389099;133723;9409867;8280549;1788330;11923861;4474591;14682039;2965231;6391570;16953118;7358869;1720020;4766338;3115364;1479196;26151966;14241964;10502540;11828963;8940900;4743348;1855566;43295417;10065050;4739456;6916767;11094382;2097380;9183742;6240066;10228449;372357;12498477;973742;11476529;8771211;31895584;3180550;11829711;5195748;4199194;9826077;3574786;12921439;3869858;693046;1442247;25208248;3246521;30717707;4297992;38170523;9680797;1417908;6545794;2048013;6589580;3336355;9402834;1629999;23160994;14162790;5174796;5429030;944296;32338637;7499389;9209692;8149840;14062533;7018879;10996499;464161;6351902;18197656;11376376;45217216;19429195;1923936;7037638;2648256;9454159
